schidkn,pscore,classid,cs,female,nwhite,n
3,65.11638,800,22,0,0,1
19,65.11638,5416,16,0,1,1
79,71.69044,23300,22,0,0,1
66,90.86946,19758,22,1,0,1
63,85.26453,18663,15,1,0,1
36,75.70897,10700,24,0,0,1
16,75.70897,4512,17,1,1,1
58,78.23983,17155,15,0,0,1
22,83.48674,6526,22,0,1,1
51,77.42502,15141,25,0,0,1
59,75.70897,17500,17,1,1,1
65,79.9744,19300,16,1,0,1
68,88.91885,20168,16,1,0,1
58,86.65958,17154,15,1,0,1
10,87.99292,2900,19,0,0,1
48,68.37563,14145,13,0,0,1
31,90.246,9200,19,1,1,1
76,59.35712,22700,23,0,0,1
12,76.61638,3600,23,0,0,1
79,83.48674,23300,22,0,0,1
20,66.26453,5800,21,1,1,1
60,55.94971,17900,21,1,0,1
12,69.49292,3400,14,0,0,1
31,62.84477,9100,21,1,1,1
22,59.35712,6422,20,1,1,1
31,62.84477,9200,19,1,1,1
21,85.83859,6100,23,0,0,1
76,88.71514,22578,17,1,0,1
12,73.94971,3600,23,1,0,1
2,59.35712,600,19,1,0,1
50,54.94353,14900,22,0,0,1
19,62.84477,5618,26,1,1,1
41,73.94971,12200,22,1,0,1
21,84.70897,6220,27,0,1,1
47,76.61638,13900,24,0,0,1
28,80.76453,8125,17,0,1,1
12,56.96205,3600,23,0,0,1
43,88.51144,12643,14,0,0,1
44,69.49292,13000,23,1,1,1
47,88.51144,14000,26,1,0,1
58,86.29539,17154,15,0,0,1
48,68.37563,14200,22,0,0,1
73,89.83859,21700,22,1,0,1
48,68.37563,14300,21,0,0,1
6,79.09168,1700,18,0,0,1
21,86.65958,6000,15,0,0,1
68,88.51144,20168,16,1,0,1
58,87.99292,17349,24,0,0,1
7,72.94971,2107,23,0,0,1
51,80.76453,15141,25,0,1,1
59,82.90033,17457,14,0,0,1
9,90.86946,2508,13,0,0,1
74,59.35712,22100,25,0,0,1
51,79.09168,15244,25,1,0,1
1,75.70897,100,14,0,1,1
30,90.86946,8900,23,0,1,1
49,61.64107,14600,20,1,0,1
59,87.09785,17456,13,0,0,1
29,85.26453,8600,19,1,1,1
62,78.23983,18400,24,0,0,1
61,76.61638,18100,20,0,0,1
7,84.70897,2106,24,1,0,1
47,68.37563,14000,26,0,0,1
27,85.83859,7930,27,0,1,1
71,80.76453,21071,17,1,0,1
17,72.94971,5000,24,1,0,1
12,65.11638,3500,21,1,0,1
23,54.94353,6800,23,0,1,1
61,79.09168,18060,13,0,0,1
72,84.70897,21464,22,0,0,1
73,91.85712,21700,22,0,0,1
75,72.94971,22367,24,1,0,1
37,77.42502,10835,16,0,0,1
3,70.5423,902,23,1,0,1
50,69.49292,14747,16,0,0,1
21,75.70897,6000,15,0,0,1
30,86.29539,8700,17,0,1,1
68,90.40649,20260,22,0,0,1
9,83.48674,2611,22,1,0,1
23,62.84477,6727,21,1,1,1
54,82.90033,16100,22,0,0,1
25,73.94971,7400,27,0,0,1
22,73.94971,6424,22,0,1,1
70,70.5423,20961,24,1,0,1
58,89.32625,17200,23,1,0,1
47,82.23983,14000,26,0,0,1
7,83.48674,2005,24,0,0,1
43,87.59785,12800,23,0,0,1
10,89.10403,2800,13,1,0,1
23,91.52378,6800,23,0,1,1
23,78.23983,6620,15,0,0,1
30,60.49909,8800,23,0,1,1
27,82.23983,7900,25,0,1,1
41,79.9744,12200,22,1,0,1
73,85.83859,21800,22,0,0,1
51,89.83859,15142,22,1,0,1
39,69.49292,11500,20,1,0,1
58,79.9744,17154,15,0,0,1
68,89.32625,20167,17,1,0,1
60,86.29539,17800,25,0,0,1
63,88.71514,18662,14,1,0,1
8,77.42502,2308,24,0,0,1
44,84.11638,12944,17,0,0,1
58,74.77687,17350,22,0,0,1
39,68.37563,11500,20,1,0,1
31,82.23983,9100,21,1,1,1
51,84.11638,15048,17,1,0,1
9,80.76453,2508,13,1,0,1
63,71.69044,18854,22,0,0,1
19,61.64107,5618,26,1,1,1
48,73.94971,14200,22,1,0,1
67,62.84477,20000,18,1,0,1
71,59.35712,21200,24,0,0,1
44,67.28922,13000,23,1,1,1
41,71.69044,12100,19,1,0,1
73,91.94353,21600,15,1,0,1
75,77.42502,22400,22,0,0,1
63,86.29539,18662,14,1,0,1
31,87.99292,9200,19,1,1,1
11,89.58551,3100,14,0,0,1
25,61.64107,7200,17,1,0,1
13,77.42502,3900,22,1,0,1
52,75.70897,15300,13,1,0,1
29,85.26453,8400,16,1,1,1
50,67.28922,14900,22,0,0,1
63,82.23983,18663,15,1,1,1
23,66.26453,6728,23,0,0,1
58,77.42502,17350,22,0,0,1
68,89.32625,20167,17,0,0,1
22,79.9744,6423,22,1,1,1
5,70.5423,1500,21,0,0,1
50,78.23983,14900,22,1,0,1
18,78.23983,5300,22,0,0,1
24,75.70897,7000,21,0,1,1
69,89.58551,20500,22,0,0,1
66,81.48058,19566,14,1,0,1
27,88.28304,7930,27,0,1,1
61,74.77687,18200,22,1,0,1
72,85.83859,21373,14,1,0,1
3,65.11638,903,24,0,0,1
23,79.09168,6728,23,1,1,1
76,75.70897,22668,22,0,0,1
51,79.09168,15244,25,0,0,1
55,55.94971,16400,21,0,0,1
37,87.99292,10900,25,1,0,1
59,90.246,17457,14,1,0,1
30,82.23983,8800,23,0,1,1
76,79.09168,22668,22,1,0,1
79,88.28304,23200,22,1,0,1
21,87.09785,6100,23,0,0,1
37,84.70897,11000,27,1,0,1
7,72.94971,2005,24,1,0,1
66,84.11638,19757,24,1,0,1
13,67.28922,3900,22,0,0,1
17,78.23983,5000,24,0,0,1
28,79.9744,8200,24,1,1,1
6,63.98675,1800,23,1,0,1
65,91.38181,19200,12,1,0,1
70,79.09168,20962,23,1,0,1
50,62.84477,14700,17,1,0,1
61,75.70897,18060,13,1,0,1
50,76.61638,14900,22,0,0,1
21,71.69044,6100,23,1,1,1
63,82.23983,18854,22,0,0,1
61,71.69044,18200,22,0,0,1
39,67.28922,11600,19,0,0,1
9,84.11638,2508,13,0,0,1
80,84.11638,23400,13,0,0,1
66,81.48058,19565,14,1,0,1
31,77.42502,9000,15,1,1,1
70,76.61638,20961,24,0,0,1
41,84.70897,12041,14,0,0,1
27,69.49292,7823,14,0,1,1
80,90.40649,23400,13,1,0,1
31,85.83859,9200,19,0,1,1
47,66.26453,13900,24,0,0,1
20,84.70897,5919,21,1,1,1
63,85.26453,18663,15,1,0,1
47,79.9744,14000,26,0,0,1
67,73.53397,19900,17,0,0,1
58,87.10804,17350,22,1,0,1
43,89.44138,12700,22,1,0,1
63,84.08334,18854,22,1,1,1
7,86.55249,2005,24,0,0,1
69,91.42903,20600,23,0,0,1
47,81.81792,14000,26,0,0,1
80,75.79323,23500,21,1,0,1
41,90.76236,12100,19,1,0,1
3,83.32409,701,15,0,0,1
3,85.95989,702,16,1,0,1
9,90.12656,2508,13,0,0,1
43,88.1389,12700,22,0,0,1
17,75.79323,4900,24,0,0,1
27,92.08952,7824,14,1,1,1
37,93.03397,11039,24,1,0,1
22,58.80557,6318,16,0,1,1
12,84.08334,3600,23,1,0,1
69,76.62038,20400,14,0,0,1
70,78.45989,20961,24,1,0,1
18,61.20063,5300,22,0,0,1
70,85.95989,20800,24,0,0,1
25,84.08334,7400,27,0,0,1
63,85.95989,18853,21,1,0,1
68,80.08334,20167,17,0,0,1
13,88.94138,3800,23,0,0,1
7,86.55249,1903,17,1,0,1
27,90.55865,7930,27,1,1,1
52,86.55249,15400,20,0,0,1
54,85.95989,16000,21,0,0,1
28,90.76236,8335,23,1,1,1
50,82.60804,14900,22,0,0,1
7,90.12656,2004,23,1,0,1
8,76.62038,2308,24,1,0,1
22,72.38582,6424,22,1,1,1
37,78.45989,11000,27,1,0,1
35,88.5031,10200,17,0,0,1
74,80.9352,21977,16,1,0,1
80,87.10804,23600,21,1,0,1
21,82.60804,6100,23,0,0,1
44,69.13274,13000,23,1,1,1
48,79.26854,14200,22,1,0,1
52,89.83644,15500,22,1,0,1
9,93.03397,2508,13,1,0,1
41,93.78705,12200,22,1,0,1
46,74.79323,13600,24,0,0,1
10,75.79323,2900,19,1,0,1
63,88.94138,18752,21,0,0,1
68,91.91051,20167,17,1,0,1
35,63.48458,10400,25,1,0,1
50,93.70064,14747,16,1,1,1
36,93.50928,10533,14,1,0,1
73,90.35495,21700,22,1,0,1
55,74.79323,16346,23,0,0,1
58,82.60804,17154,15,0,0,1
1,89.44138,201,20,1,0,1
57,83.32409,16852,13,0,0,1
27,89.44138,8032,25,0,1,1
63,84.74384,18752,21,0,0,1
51,83.32409,15141,25,1,0,1
52,88.5031,15500,22,1,0,1
75,77.55249,22400,22,1,0,1
44,73.53397,13000,23,0,1,1
71,85.33026,21071,17,0,0,1
8,86.55249,2206,17,1,0,1
75,63.48458,22200,16,0,0,1
12,89.83644,3600,23,0,0,1
16,68.10804,4715,25,1,1,1
13,85.95989,3800,23,0,0,1
30,77.55249,8800,23,1,1,1
30,64.68829,8800,23,1,1,1
63,88.94138,18853,21,1,0,1
10,86.55249,3000,22,1,0,1
25,78.45989,7300,22,1,1,1
72,93.03397,21464,22,0,0,1
29,86.55249,8400,16,0,1,1
12,88.1389,3500,21,0,0,1
11,92.42285,3200,22,0,0,1
42,92.42285,12500,24,0,0,1
47,80.08334,13900,24,0,0,1
21,62.34261,6220,27,1,0,1
41,78.45989,12200,22,0,0,1
72,89.44138,21373,14,0,0,1
13,89.44138,3800,23,1,0,1
21,77.55249,6220,27,1,0,1
76,80.9352,22668,22,0,0,1
41,81.81792,12100,19,1,0,1
41,93.22533,12200,22,0,0,1
21,55.70681,6220,27,0,0,1
72,85.95989,21374,14,0,0,1
22,74.79323,6318,16,0,1,1
24,71.33643,6921,14,1,1,1
42,90.76236,12342,16,1,0,1
38,91.42903,11100,13,0,0,1
63,79.26854,18751,22,1,1,1
13,81.81792,3800,23,1,0,1
44,54.65125,13000,23,0,1,1
50,80.08334,14747,16,0,0,1
48,92.42285,14340,23,1,0,1
30,84.74384,8700,17,1,1,1
60,75.79323,17900,21,1,0,1
63,85.95989,18752,21,0,0,1
27,90.55865,7930,27,0,1,1
48,87.70991,14200,22,1,0,1
20,80.9352,5700,17,1,1,1
71,90.55865,21071,17,0,0,1
48,90.12656,14340,23,1,0,1
13,87.68211,3800,23,1,0,1
7,85.95989,2106,24,1,0,1
35,85.33026,10200,17,1,0,1
74,79.26854,21976,16,1,0,1
23,66.95989,6727,21,1,1,1
52,87.68211,15400,20,1,0,1
55,77.55249,16346,23,0,0,1
37,89.83644,10900,25,1,0,1
41,81.81792,12100,19,0,0,1
27,90.76236,8032,25,0,1,1
63,79.26854,18854,22,1,0,1
71,57.79322,21100,24,0,0,1
3,84.74384,800,22,1,0,1
58,80.9352,17350,22,0,0,1
72,90.94754,21464,22,0,0,1
18,74.79323,5300,22,1,0,1
27,91.16977,8032,25,1,1,1
63,88.94138,18854,22,1,0,1
22,80.9352,6318,16,0,1,1
63,91.16977,18663,15,0,0,1
30,73.53397,8800,23,1,1,1
63,79.26854,18853,21,0,0,1
19,75.79323,5618,26,0,1,1
9,93.36729,2610,21,1,0,1
48,90.35495,14200,22,0,0,1
27,84.74384,7824,14,1,1,1
31,74.79323,9100,21,1,1,1
69,77.55249,20500,22,0,0,1
76,66.95989,22669,24,1,0,1
70,71.33643,20962,23,0,0,1
72,88.5031,21464,22,0,0,1
68,88.1389,20260,22,1,0,1
22,54.65125,6318,16,1,1,1
8,74.79323,2308,24,1,0,1
27,85.95989,8032,25,0,1,1
9,93.0957,2509,12,1,0,1
46,88.1389,13600,24,1,0,1
10,89.44138,2800,13,0,0,1
49,85.95989,14400,16,0,0,1
59,66.95989,17500,17,0,0,1
47,64.68829,13900,24,1,0,1
30,90.35495,8700,17,1,1,1
30,91.16977,8700,17,0,1,1
63,88.5031,18663,15,1,0,1
22,85.95989,6424,22,1,1,1
78,57.79322,22800,14,1,0,1
27,79.26854,7900,25,1,1,1
12,66.95989,3400,14,1,0,1
40,80.9352,11800,22,0,0,1
11,91.42903,3100,14,0,0,1
30,84.74384,8700,17,1,1,1
11,91.42903,3100,14,0,0,1
23,80.9352,6727,21,1,1,1
61,87.68211,18061,17,0,0,1
29,86.55249,8400,16,1,1,1
7,82.60804,2107,23,0,0,1
24,84.08334,6922,14,1,0,1
72,89.44138,21374,14,0,0,1
24,77.55249,6922,14,1,1,1
63,90.76236,18752,21,0,0,1
20,87.68211,5919,21,1,1,1
74,72.38582,21976,16,0,0,1
68,91.42903,20260,22,1,0,1
62,76.62038,18400,24,0,0,1
6,81.81792,1600,13,1,0,1
46,84.74384,13700,23,1,0,1
71,83.32409,21071,17,0,0,1
75,77.55249,22367,24,0,0,1
9,87.10804,2611,22,0,0,1
58,70.21915,17349,24,0,0,1
73,88.1389,21800,22,1,0,1
70,86.55249,20770,16,1,0,1
72,85.95989,21463,23,1,0,1
27,90.12656,7930,27,1,1,1
7,87.68211,1904,14,1,0,1
27,89.44138,8031,25,0,1,1
31,88.94138,9200,19,1,1,1
59,85.33026,17457,14,0,0,1
1,72.38582,300,20,0,0,1
70,72.38582,20961,24,0,0,1
23,87.70991,6800,23,0,1,1
72,72.38582,21463,23,1,0,1
52,92.87965,15500,22,1,0,1
27,84.74384,7929,26,1,1,1
20,88.1389,5700,17,0,1,1
1,88.94138,200,20,0,0,1
55,85.95989,16400,21,0,0,1
7,85.33026,2005,24,1,0,1
49,87.68211,14500,22,0,0,1
49,87.10804,14500,22,1,0,1
12,62.34261,3500,21,0,0,1
31,74.79323,9100,21,1,1,1
27,85.95989,7930,27,1,1,1
37,81.81792,10835,16,1,0,1
8,82.438,2205,16,0,0,1
11,93.41331,3300,22,1,0,1
9,90.0059,2713,21,0,0,1
25,73.88861,7200,17,0,0,1
23,72.83923,6728,23,0,1,1
69,82.438,20400,14,0,0,1
63,86.83305,18662,14,0,0,1
69,87.46269,20500,22,1,0,1
52,93.75281,15300,13,1,0,1
23,90.7155,6800,23,0,1,1
72,82.438,21373,14,1,0,1
19,79.05528,5618,26,1,1,1
21,78.12318,6220,27,0,1,1
70,92.06145,20800,24,1,0,1
23,78.12318,6620,15,0,1,1
12,89.6417,3500,21,0,0,1
8,89.18491,2400,23,0,0,1
1,85.58614,100,14,0,0,1
68,93.18491,20260,22,1,0,1
40,86.24664,11800,22,1,0,1
22,84.82689,6424,22,1,1,1
63,83.32071,18853,21,0,0,1
67,90.7155,19900,17,1,0,1
74,85.58614,21977,16,1,0,1
44,91.85775,12944,17,1,1,1
59,94.21577,17500,17,0,0,1
37,75.03676,11000,27,1,0,1
44,75.03676,13000,23,0,1,1
7,89.18491,2107,23,0,0,1
55,78.12318,16345,22,1,0,1
13,84.82689,3700,16,0,0,1
27,86.83305,7930,27,0,1,1
72,93.18491,21374,14,1,0,1
6,90.44417,1800,23,1,0,1
51,94.5985,15000,16,0,0,1
67,90.7155,20000,18,0,0,1
49,94.72812,14400,16,1,0,1
3,79.05528,800,22,0,0,1
58,84.11084,17200,23,1,0,1
51,92.67256,15049,17,1,0,1
11,94.07997,3300,22,1,0,1
44,92.67256,12900,16,1,1,1
61,90.44417,18061,17,0,0,1
51,94.5985,15048,17,0,0,1
20,87.46269,5919,21,1,1,1
63,93.41331,18752,21,1,0,1
11,94.53676,3100,14,1,0,1
27,87.46269,8031,25,1,1,1
79,91.85775,23181,14,1,0,1
76,67.33306,22668,22,0,0,1
51,95.28985,15141,25,0,0,1
52,80.77133,15400,20,1,0,1
20,82.438,5800,21,1,1,1
58,85.58614,17349,24,0,0,1
27,80.77133,7824,14,0,1,1
27,80.77133,8031,25,1,1,1
68,94.07997,20260,22,0,0,1
72,71.72195,21464,22,1,0,1
46,93.92565,13600,24,1,0,1
30,91.62936,8900,23,1,1,1
21,91.85775,6000,15,1,0,1
48,66.19109,14340,23,1,0,1
17,90.0059,4800,15,0,0,1
74,70.63553,22100,25,0,1,1
17,78.12318,5000,24,0,0,1
66,88.61084,19566,14,0,0,1
70,75.03676,20800,24,0,0,1
7,84.11084,2107,23,0,0,1
50,76.29602,14747,16,1,0,1
31,93.41331,9200,19,1,1,1
76,90.0059,22579,17,0,0,1
59,93.41331,17600,17,0,0,1
52,90.94417,15300,13,1,0,1
12,93.59232,3400,14,0,0,1
75,78.12318,22367,24,1,0,1
69,92.45034,20400,14,0,0,1
17,79.96269,4900,24,0,0,1
68,93.75281,20260,22,1,0,1
7,93.18491,2005,24,0,0,1
7,86.24664,2004,23,1,0,1
50,61.47504,14900,22,1,0,1
60,88.05528,17758,16,0,0,1
51,89.18491,15049,17,1,0,1
43,92.45034,12643,14,0,0,1
40,81.58614,11739,12,1,0,1
58,94.38245,17349,24,1,0,1
70,82.438,20961,24,1,0,1
58,94.6417,17154,15,1,0,1
7,90.0059,1903,17,0,0,1
44,92.93182,12900,16,1,0,1
58,86.83305,17349,24,1,0,1
16,67.33306,4512,17,0,1,1
75,87.46269,22200,16,1,0,1
35,90.44417,10200,17,0,0,1
59,88.05528,17500,17,1,0,1
52,95.01207,15400,20,1,0,1
42,94.6417,12300,17,0,0,1
49,95.11084,14600,20,0,0,1
11,92.93182,3100,14,0,0,1
10,79.05528,3000,22,1,0,1
49,84.82689,14400,16,0,1,1
23,88.61084,6728,23,1,1,1
27,86.83305,7900,25,0,1,1
73,88.61084,21700,22,1,0,1
38,73.88861,11100,13,1,0,1
67,90.94417,19800,13,1,0,1
43,90.94417,12643,14,0,0,1
7,90.44417,2005,24,0,0,1
49,93.18491,14500,22,1,0,1
76,89.6417,22700,23,1,0,1
48,90.44417,14200,22,1,0,1
17,63.84541,4900,24,1,0,1
24,70.63553,6921,14,1,1,1
52,89.6417,15500,22,1,0,1
12,72.83923,3400,14,0,0,1
75,85.58614,22400,22,0,0,1
10,95.01207,3000,22,1,1,1
10,92.45034,2900,19,0,0,1
80,90.94417,23600,21,0,0,1
1,76.29602,100,14,1,0,1
25,76.29602,7200,17,0,0,1
79,86.24664,23200,22,1,0,1
3,93.41331,902,23,1,0,1
70,78.12318,20961,24,0,0,1
51,89.6417,15048,17,1,1,1
11,92.93182,3300,22,1,0,1
51,93.59232,15048,17,1,0,1
59,79.05528,17457,14,0,0,1
43,84.82689,12800,23,0,1,1
37,87.46269,11000,27,1,0,1
51,90.44417,15049,17,1,0,1
22,85.58614,6424,22,1,1,1
68,91.33923,20259,24,1,0,1
28,72.83923,8126,15,1,1,1
74,92.45034,22000,24,1,0,1
31,67.33306,9200,19,0,1,1
78,80.77133,22800,14,1,0,1
54,92.45034,16100,22,1,0,1
74,79.96269,22100,25,1,0,1
19,89.18491,5415,17,1,1,1
44,73.88861,13000,23,0,1,1
74,64.98738,22100,25,1,0,1
27,88.05528,8031,25,1,1,1
63,84.82689,18854,22,1,1,1
10,91.62936,3000,22,1,0,1
3,84.82689,702,16,1,0,1
30,87.46269,8700,17,0,1,1
12,86.24664,3600,23,0,0,1
35,94.53676,10300,24,0,0,1
51,94.5985,15000,16,0,0,1
12,86.24664,3500,21,1,0,1
27,92.45034,7930,27,1,1,1
24,88.05528,6921,14,1,1,1
73,85.58614,21700,22,1,0,1
69,84.11084,20400,14,0,0,1
70,79.05528,20800,24,0,0,1
44,78.12318,13000,23,1,1,1
70,80.77133,20769,16,0,0,1
69,75.03676,20600,23,1,0,1
74,75.03676,22000,24,0,0,1
1,84.11084,100,14,0,0,1
23,89.18491,6620,15,0,1,1
30,89.18491,8800,23,1,1,1
13,84.82689,3800,23,1,0,1
63,71.72195,18853,21,0,0,1
68,91.62936,20259,24,0,0,1
30,94.57211,8900,23,0,1,1
3,80.44248,800,22,0,0,1
75,92.33137,22366,23,0,0,1
21,89.99803,6000,15,1,0,1
46,86.21408,13600,24,1,0,1
75,76.42397,22367,24,1,0,1
30,87.63383,8700,17,0,1,1
17,79.51038,5000,24,1,1,1
30,93.65236,8700,17,1,1,1
24,79.51038,6921,14,1,1,1
47,96.59063,14000,26,1,0,1
44,77.68322,13000,23,1,1,1
13,86.21408,3900,22,0,0,1
47,76.42397,14000,26,1,0,1
30,67.57829,8800,23,1,1,1
52,80.44248,15400,20,0,0,1
37,82.97334,11000,27,0,0,1
71,83.8252,21200,24,0,0,1
37,77.68322,11000,27,0,1,1
72,77.68322,21463,23,0,0,1
70,91.83137,20961,24,0,0,1
41,86.21408,12200,22,1,0,1
31,87.63383,9000,15,0,1,1
27,86.97334,8031,25,1,1,1
35,94.31902,10200,17,1,0,1
23,93.4899,6728,23,1,1,1
49,89.44248,14500,22,0,0,1
40,87.63383,11738,14,1,0,1
1,85.49803,100,14,1,0,1
70,74.22643,20961,24,1,0,1
27,88.84988,7824,14,1,1,1
40,87.63383,11800,22,1,0,1
70,70.99803,20961,24,1,0,1
66,95.14001,19566,14,0,0,1
30,76.42397,8800,23,0,1,1
67,68.72026,20000,18,1,0,1
79,77.68322,23180,15,1,0,1
46,94.57211,13500,17,1,0,1
56,93.44865,16551,16,1,0,1
59,94.05977,17457,14,0,0,1
73,89.44248,21700,22,0,0,1
7,94.31902,2005,24,1,0,1
51,89.44248,15048,17,0,0,1
73,66.37458,21700,22,0,0,1
34,96.67705,10100,20,0,0,1
12,82.15853,3400,14,1,0,1
30,76.42397,8800,23,0,1,1
41,87.63383,12040,13,0,0,1
64,88.84988,19056,19,0,0,1
7,74.22643,2107,23,0,0,1
76,92.33137,22669,24,0,0,1
51,88.84988,15048,17,0,0,1
9,95.92397,2611,22,1,0,1
11,96.25729,3300,22,0,0,1
23,79.51038,6727,21,0,1,1
69,82.97334,20500,22,0,0,1
10,95.14001,2900,19,1,0,1
58,84.70792,17350,22,0,0,1
70,86.97334,20770,16,0,0,1
5,96.39927,1300,16,1,0,1
67,87.63383,19900,17,1,0,1
58,86.21408,17200,23,0,0,1
65,91.83137,19400,19,1,0,1
65,91.0289,19300,16,0,0,1
29,91.83137,8400,16,1,1,1
75,96.0289,22366,23,1,0,1
79,94.05977,23200,22,1,0,1
30,91.3931,8900,23,0,1,1
68,93.44865,20259,24,0,0,1
23,89.44248,6619,16,1,1,1
25,82.15853,7400,27,1,0,1
70,91.3931,20961,24,0,0,1
27,70.99803,7900,25,0,1,1
75,86.21408,22200,16,0,0,1
79,66.37458,23180,15,0,0,1
79,93.44865,23200,22,0,0,1
11,95.46717,3300,22,0,0,1
65,94.97952,19300,16,1,0,1
30,72.02273,8800,23,0,1,1
12,69.84988,3600,23,0,0,1
34,85.49803,10100,20,1,0,1
63,95.14001,18662,14,0,0,1
20,84.70792,5800,21,0,1,1
69,91.83137,20600,23,1,0,1
30,95.31285,8900,23,0,1,1
27,93.01656,7930,27,1,1,1
43,92.33137,12643,14,0,0,1
75,88.22026,22367,24,1,0,1
13,81.34988,3700,16,0,0,1
72,95.60297,21373,14,1,0,1
30,95.14001,8900,23,1,1,1
7,92.33137,2004,23,1,0,1
10,96.49803,2900,19,1,0,1
9,83.8252,2507,13,1,0,1
68,87.63383,20167,17,0,0,1
76,92.33137,22700,23,1,0,1
42,91.0289,12400,23,0,0,1
70,92.33137,20800,24,1,0,1
48,78.68322,14145,13,1,0,1
30,95.76964,8900,23,0,1,1
63,96.49803,18853,21,1,0,1
63,91.3931,18663,15,1,0,1
7,93.44865,2004,23,1,0,1
17,88.84988,4814,16,0,0,1
27,91.83137,7900,25,0,1,1
49,93.44865,14400,16,0,0,1
42,96.39927,12400,23,1,0,1
63,95.14001,18752,21,0,0,1
19,89.99803,5415,17,1,1,1
10,93.44865,2900,19,0,0,1
7,72.02273,2004,23,0,0,1
51,94.31902,15244,25,0,0,1
40,89.44248,11738,14,0,0,1
13,89.44248,3800,23,1,0,1
6,88.84988,1700,18,1,0,1
73,93.01656,21700,22,1,0,1
23,95.76964,6619,16,1,1,1
13,90.57211,3800,23,0,0,1
1,93.83754,100,14,1,0,1
30,78.68322,8800,23,1,1,1
51,94.05977,15141,25,0,0,1
42,95.31285,12400,23,1,0,1
10,95.31285,3000,22,0,0,1
44,94.97952,12944,17,0,1,1
22,66.37458,6318,16,0,1,1
13,82.97334,3900,22,1,0,1
20,94.31902,5700,17,1,1,1
10,95.60297,2800,13,0,0,1
7,82.97334,1903,17,0,0,1
21,93.65236,6000,15,1,0,1
68,92.33137,20167,17,0,0,1
50,91.0289,14900,22,1,0,1
50,89.99803,14900,22,0,0,1
27,89.99803,7930,27,1,1,1
7,86.21408,2107,23,1,0,1
39,89.44248,11500,20,0,0,1
41,94.80051,12100,19,1,0,1
51,89.99803,15142,22,0,0,1
49,89.99803,14500,22,0,0,1
50,76.42397,14747,16,1,0,1
54,91.0289,16100,22,0,0,1
63,91.83137,18853,21,1,0,1
79,66.37458,23200,22,0,0,1
72,85.49803,21463,23,0,0,1
68,82.97334,20167,17,0,0,1
61,87.63383,18200,22,1,0,1
40,96.49803,11738,14,0,0,1
63,73.10915,18752,21,0,0,1
23,82.97334,6619,16,0,1,1
68,91.83137,20168,16,1,0,1
12,94.31902,3400,14,0,0,1
57,89.44248,16852,13,0,0,1
55,66.37458,16345,22,0,0,1
40,94.57211,11800,22,1,0,1
37,88.22026,11000,27,1,0,1
75,78.68322,22367,24,1,0,1
76,90.57211,22579,17,1,0,1
69,94.80051,20400,14,1,0,1
7,96.25729,1903,17,0,0,1
76,88.22026,22700,23,1,0,1
50,81.34988,14747,16,0,0,1
30,91.83137,8900,23,0,1,1
49,94.80051,14600,20,1,0,1
63,93.01656,18752,21,1,0,1
63,91.83137,18853,21,0,0,1
70,91.83137,20769,16,1,0,1
72,86.21408,21464,22,0,0,1
3,87.63383,701,15,0,0,1
7,90.57211,1903,17,1,0,1
51,83.8252,15244,25,0,0,1
70,95.46717,20800,24,0,0,1
74,70.99803,22100,25,1,0,1
17,66.37458,5000,24,0,0,1
10,83.8252,2800,13,0,0,1
75,87.63383,22400,22,0,0,1
68,95.46717,20260,22,1,0,1
68,93.83754,20259,24,1,0,1
59,93.65236,17457,14,0,0,1
70,92.33137,20962,23,1,0,1
8,91.83137,2308,24,1,0,1
80,94.97952,23400,13,1,0,1
40,84.70792,11800,22,1,0,1
9,94.97871,2713,21,0,0,1
27,80.00958,8031,25,0,1,1
40,87.54044,11900,23,1,0,1
51,88.2997,15049,17,0,0,1
80,97.58365,23400,13,1,0,1
23,85.15155,6620,15,1,1,1
7,92.35526,2005,24,0,0,1
68,98.0034,20259,24,1,0,1
41,97.91699,12040,13,0,0,1
72,93.65773,21373,14,1,1,1
38,91.89847,11200,17,0,0,1
36,98.05896,10700,24,0,0,1
31,85.15155,9100,21,0,1,1
40,84.2997,11738,14,0,0,1
63,96.63921,18662,14,1,0,1
79,96.46637,23200,22,0,0,1
75,94.0528,22367,24,1,0,1
79,86.82439,23180,15,0,0,1
42,97.44168,12300,17,0,0,1
30,96.46637,8900,23,1,1,1
40,95.89847,11800,22,1,0,1
23,93.15773,6619,16,0,0,1
13,94.0528,3900,22,0,0,1
10,94.0528,2800,13,0,0,1
22,96.46637,6317,15,1,1,1
42,92.35526,12500,24,0,0,1
27,80.00958,8032,25,1,1,1
65,98.0034,19400,19,0,0,1
7,90.76884,2107,23,1,0,1
25,92.71945,7200,17,0,1,1
58,86.03427,17154,15,0,0,1
68,95.64539,20260,22,0,0,1
7,91.89847,2004,23,1,0,1
41,91.89847,12040,13,0,0,1
58,94.97871,17154,15,0,0,1
64,96.12686,19055,21,1,0,1
40,94.77501,11800,22,1,0,1
44,95.64539,12900,16,1,1,1
40,92.35526,11738,14,0,0,1
61,91.32439,18061,17,0,0,1
75,94.0528,22366,23,1,0,1
68,98.0034,20168,16,0,0,1
72,89.54662,21373,14,0,0,1
7,92.71945,2107,23,0,0,1
46,88.9602,13600,24,1,0,1
75,81.76884,22200,16,0,0,1
41,90.17625,12100,19,0,0,1
41,96.46637,12041,14,1,0,1
3,88.2997,903,24,1,0,1
72,95.38612,21374,14,1,0,1
